ZipCode,StartTime(UTC)_Traffic,EndTime(UTC)_Traffic,Type_Traffic,Severity_Traffic,Type_Weather,Severity_Weather
86401.0,2019-02-21 12:11:25,2019-02-21 13:09:53,Flow-Incident,2,Fog,Severe
86401.0,2019-02-21 12:12:00,2019-02-21 12:53:11,Congestion,1,Fog,Severe
86401.0,2019-02-21 12:12:00,2019-02-21 12:53:11,Congestion,1,Fog,Severe
86401.0,2019-02-21 12:14:39,2019-02-21 13:14:01,Flow-Incident,4,Fog,Severe
86401.0,2019-02-21 12:15:00,2019-02-21 12:57:12,Congestion,3,Fog,Severe
86336.0,2019-02-21 12:17:00,2019-02-21 12:57:12,Congestion,2,Snow,Light
86336.0,2019-02-21 12:18:00,2019-02-21 12:59:11,Congestion,1,Snow,Light
86336.0,2019-02-21 12:18:00,2019-02-21 12:59:11,Congestion,1,Snow,Light
86005.0,2019-02-21 12:19:00,2019-02-21 12:59:11,Congestion,2,Fog,Severe
86336.0,2019-02-21 12:21:00,2019-02-21 13:02:14,Congestion,2,Snow,Light
86336.0,2019-02-21 12:24:00,2019-02-21 13:05:14,Congestion,1,Snow,Light
86005.0,2019-02-21 12:26:00,2019-02-21 13:06:13,Congestion,2,Fog,Severe
86005.0,2019-02-21 12:28:00,2019-02-21 13:08:15,Congestion,2,Fog,Severe
86401.0,2019-02-21 12:30:00,2019-02-21 13:11:24,Congestion,2,Fog,Severe
86401.0,2019-02-21 12:32:00,2019-02-21 14:32:18,Congestion,3,Fog,Severe
86401.0,2019-02-21 12:32:00,2019-02-21 14:40:16,Congestion,2,Fog,Severe
86401.0,2019-02-21 12:32:00,2019-02-21 13:12:14,Congestion,2,Fog,Severe
86401.0,2019-02-21 12:33:00,2019-02-21 13:13:14,Congestion,1,Fog,Severe
86005.0,2019-02-21 12:33:00,2019-02-21 13:14:14,Congestion,1,Fog,Severe
86336.0,2019-02-21 12:36:00,2019-02-21 13:17:13,Congestion,2,Snow,Light
86005.0,2019-02-21 12:37:00,2019-02-21 13:19:14,Congestion,2,Fog,Severe
86005.0,2019-02-21 12:39:00,2019-02-21 13:19:14,Congestion,2,Fog,Severe
86401.0,2019-02-21 12:42:00,2019-02-21 13:23:15,Congestion,2,Fog,Severe
86401.0,2019-02-21 12:43:00,2019-02-21 13:24:15,Congestion,1,Fog,Severe
86401.0,2019-02-21 12:45:00,2019-02-21 13:26:13,Congestion,1,Fog,Severe
86005.0,2019-02-21 12:46:00,2019-02-21 13:26:13,Congestion,1,Fog,Severe
86401.0,2019-02-21 12:47:00,2019-02-21 13:29:13,Congestion,2,Fog,Severe
86336.0,2019-02-21 12:50:00,2019-02-21 13:32:15,Congestion,1,Snow,Light
86005.0,2019-02-21 12:50:00,2019-02-21 13:30:12,Congestion,1,Fog,Severe
86401.0,2019-02-21 12:53:00,2019-02-21 13:35:15,Congestion,1,Fog,Severe
86401.0,2019-02-21 12:56:00,2019-02-21 13:38:18,Congestion,3,Fog,Severe
86401.0,2019-02-21 12:56:00,2019-02-21 13:43:16,Flow-Incident,3,Fog,Severe
86046.0,2019-02-21 13:01:00,2019-02-21 13:41:16,Congestion,2,Snow,Light
86005.0,2019-02-21 13:02:00,2019-02-21 13:44:21,Congestion,2,Fog,Severe
86005.0,2019-02-21 13:08:00,2019-02-21 13:50:15,Congestion,2,Fog,Severe
86046.0,2019-02-21 13:08:00,2019-02-21 13:49:16,Congestion,1,Snow,Light
86401.0,2019-02-21 13:11:00,2019-02-21 13:52:13,Congestion,1,Fog,Severe
86046.0,2019-02-21 13:12:00,2019-02-21 13:53:14,Congestion,2,Snow,Light
86005.0,2019-02-21 13:12:00,2019-02-21 13:53:14,Congestion,1,Fog,Severe
86046.0,2019-02-21 13:15:00,2019-02-21 13:56:14,Congestion,2,Snow,Light
86046.0,2019-02-21 13:15:00,2019-02-21 13:56:14,Congestion,1,Snow,Light
86046.0,2019-02-21 13:17:00,2019-02-21 13:57:17,Congestion,2,Snow,Light
86046.0,2019-02-21 13:17:00,2019-02-21 13:58:15,Congestion,1,Snow,Light
86005.0,2019-02-21 13:17:00,2019-02-21 13:58:15,Congestion,2,Fog,Severe
86046.0,2019-02-21 13:20:00,2019-02-21 14:07:15,Congestion,2,Snow,Light
86005.0,2019-02-21 13:22:00,2019-02-21 14:04:15,Congestion,2,Fog,Severe
86005.0,2019-02-21 13:22:00,2019-02-21 14:05:14,Congestion,2,Fog,Severe
86046.0,2019-02-21 13:24:00,2019-02-21 14:05:14,Congestion,2,Snow,Light
86046.0,2019-02-21 13:27:00,2019-02-21 14:08:15,Congestion,1,Snow,Light
86401.0,2019-02-21 13:28:00,2019-02-21 14:08:15,Congestion,2,Fog,Severe
86401.0,2019-02-21 13:28:00,2019-02-21 14:24:17,Congestion,1,Fog,Severe
86005.0,2019-02-21 13:28:00,2019-02-21 14:09:14,Congestion,2,Fog,Severe
86401.0,2019-02-21 13:31:00,2019-02-21 14:11:17,Congestion,2,Fog,Severe
86401.0,2019-02-21 13:32:00,2019-02-21 14:12:17,Congestion,1,Fog,Severe
86401.0,2019-02-21 13:32:00,2019-02-21 14:12:16,Congestion,1,Fog,Severe
86046.0,2019-02-21 13:33:00,2019-02-21 14:13:16,Congestion,2,Snow,Light
86401.0,2019-02-21 13:36:00,2019-02-21 14:16:18,Congestion,2,Fog,Severe
86005.0,2019-02-21 13:37:00,2019-02-21 14:17:20,Congestion,1,Fog,Severe
86005.0,2019-02-21 13:38:00,2019-02-21 14:20:15,Congestion,1,Fog,Severe
86005.0,2019-02-21 13:38:00,2019-02-21 14:19:16,Congestion,2,Fog,Severe
86401.0,2019-02-21 13:39:00,2019-02-21 14:23:17,Congestion,1,Fog,Severe
86005.0,2019-02-21 13:41:00,2019-02-21 14:22:17,Congestion,1,Fog,Severe
86401.0,2019-02-21 13:42:00,2019-02-21 14:23:17,Congestion,1,Fog,Severe
86401.0,2019-02-21 13:45:00,2019-02-21 14:26:17,Congestion,1,Fog,Severe
86005.0,2019-02-21 13:45:00,2019-02-21 14:26:17,Congestion,2,Fog,Severe
86005.0,2019-02-21 13:50:00,2019-02-21 14:36:20,Congestion,2,Fog,Severe
86005.0,2019-02-21 13:50:00,2019-02-21 14:31:17,Congestion,1,Fog,Severe
86401.0,2019-02-21 13:53:00,2019-02-21 14:37:15,Congestion,0,Fog,Severe
86401.0,2019-02-21 13:53:00,2019-02-21 14:34:18,Congestion,2,Fog,Severe
86336.0,2019-02-21 13:56:00,2019-02-21 14:37:15,Congestion,1,Snow,Moderate
86005.0,2019-02-21 14:01:00,2019-02-21 14:41:20,Congestion,2,Fog,Severe
86401.0,2019-02-21 14:01:00,2019-02-21 14:41:20,Congestion,3,Fog,Severe
86336.0,2019-02-21 14:04:00,2019-02-21 14:47:19,Congestion,2,Snow,Moderate
85034.0,2019-02-21 14:14:00,2019-02-21 14:55:18,Congestion,1,Rain,Light
86336.0,2019-02-21 14:16:00,2019-02-21 14:56:19,Congestion,2,Snow,Moderate
86336.0,2019-02-21 14:18:00,2019-02-21 14:58:16,Congestion,2,Snow,Moderate
85286.0,2019-02-21 14:21:00,2019-02-21 15:01:14,Congestion,1,Rain,Light
85034.0,2019-02-21 14:21:45,2019-02-21 15:06:34,Accident,2,Rain,Light
86336.0,2019-02-21 14:32:00,2019-02-21 15:12:15,Congestion,2,Snow,Moderate
85034.0,2019-02-21 14:41:00,2019-02-21 15:42:29,Congestion,1,Rain,Light
85260.0,2019-02-21 14:45:00,2019-02-21 15:25:22,Congestion,1,Rain,Light
85541.0,2019-02-21 14:59:00,2019-02-21 15:40:18,Congestion,2,Snow,Light
86005.0,2019-02-21 15:12:00,2019-02-21 15:52:23,Congestion,2,Fog,Severe
86005.0,2019-02-21 15:15:00,2019-02-21 15:58:24,Congestion,2,Fog,Severe
86005.0,2019-02-21 15:17:00,2019-02-21 15:57:21,Congestion,2,Fog,Severe
86401.0,2019-02-21 15:18:19,2019-02-21 16:02:46,Flow-Incident,3,Fog,Severe
86005.0,2019-02-21 15:19:00,2019-02-21 16:00:23,Congestion,1,Fog,Severe
86401.0,2019-02-21 15:21:00,2019-02-21 16:07:21,Congestion,0,Fog,Severe
86401.0,2019-02-21 15:25:00,2019-02-21 16:05:18,Congestion,2,Fog,Severe
86005.0,2019-02-21 15:28:00,2019-02-21 16:08:21,Congestion,2,Fog,Severe
86401.0,2019-02-21 15:29:00,2019-02-21 16:11:19,Congestion,1,Fog,Severe
86005.0,2019-02-21 15:39:00,2019-02-21 16:20:18,Congestion,1,Fog,Severe
86005.0,2019-02-21 15:41:00,2019-02-21 16:24:20,Congestion,1,Fog,Severe
86005.0,2019-02-21 15:45:00,2019-02-21 17:18:16,Congestion,1,Fog,Severe
86005.0,2019-02-21 16:02:00,2019-02-21 16:43:18,Congestion,1,Fog,Severe
86046.0,2019-02-21 16:19:00,2019-02-21 16:59:26,Congestion,1,Snow,Light
86005.0,2019-02-21 16:21:00,2019-02-21 17:02:21,Congestion,2,Fog,Severe
86046.0,2019-02-21 16:22:00,2019-02-21 17:02:21,Congestion,3,Snow,Light
86005.0,2019-02-21 16:23:00,2019-02-21 17:31:16,Congestion,2,Fog,Severe
86005.0,2019-02-21 16:26:00,2019-02-21 17:06:19,Congestion,2,Fog,Severe
86005.0,2019-02-21 16:26:00,2019-02-21 17:06:19,Congestion,2,Fog,Severe
86005.0,2019-02-21 16:32:00,2019-02-21 17:13:17,Congestion,2,Fog,Severe
86046.0,2019-02-21 16:36:00,2019-02-21 17:26:17,Congestion,1,Snow,Light
85024.0,2019-02-21 16:38:00,2019-02-21 17:20:19,Congestion,1,Rain,Light
86046.0,2019-02-21 16:38:00,2019-02-21 17:18:16,Congestion,3,Snow,Light
86005.0,2019-02-21 16:38:00,2019-02-21 17:19:19,Flow-Incident,1,Fog,Severe
86005.0,2019-02-21 16:38:00,2019-02-21 17:26:17,Congestion,1,Fog,Severe
86005.0,2019-02-21 16:44:00,2019-02-21 17:24:16,Congestion,1,Fog,Severe
86046.0,2019-02-21 16:45:00,2019-02-21 17:25:17,Congestion,2,Snow,Light
86046.0,2019-02-21 16:45:00,2019-02-21 17:25:17,Congestion,2,Snow,Light
86046.0,2019-02-21 16:47:00,2019-02-21 18:09:16,Congestion,3,Snow,Light
86046.0,2019-02-21 16:47:00,2019-02-21 18:24:17,Congestion,1,Snow,Light
86046.0,2019-02-21 16:47:00,2019-02-21 18:03:18,Flow-Incident,3,Snow,Light
86046.0,2019-02-21 16:47:00,2019-02-21 17:31:16,Congestion,2,Snow,Light
86301.0,2019-02-21 16:47:00,2019-02-21 17:28:16,Congestion,0,Fog,Severe
86046.0,2019-02-21 16:51:00,2019-02-21 17:31:16,Congestion,1,Snow,Light
86005.0,2019-02-21 16:52:00,2019-02-21 17:33:16,Congestion,2,Fog,Severe
86005.0,2019-02-21 16:52:00,2019-02-21 18:14:19,Congestion,2,Fog,Severe
86046.0,2019-02-21 16:53:00,2019-02-21 17:33:16,Congestion,2,Snow,Light
86046.0,2019-02-21 16:54:00,2019-02-21 17:53:16,Congestion,3,Snow,Light
86046.0,2019-02-21 16:54:00,2019-02-21 18:11:17,Congestion,3,Snow,Light
86046.0,2019-02-21 16:54:00,2019-02-21 17:34:17,Congestion,2,Snow,Light
86005.0,2019-02-21 16:55:00,2019-02-21 17:36:17,Congestion,2,Fog,Severe
86046.0,2019-02-21 16:57:00,2019-02-21 17:37:21,Congestion,3,Snow,Light
86301.0,2019-02-21 16:57:00,2019-02-21 17:38:17,Congestion,1,Fog,Severe
86401.0,2019-02-21 17:05:00,2019-02-21 17:46:19,Congestion,2,Snow,Light
86046.0,2019-02-21 17:06:00,2019-02-21 17:56:16,Congestion,2,Snow,Light
86046.0,2019-02-21 17:06:00,2019-02-21 17:47:19,Congestion,2,Snow,Light
85541.0,2019-02-21 17:08:46,2019-02-21 18:07:53,Flow-Incident,3,Snow,Light
86401.0,2019-02-21 17:09:00,2019-02-21 17:49:18,Congestion,2,Snow,Light
86401.0,2019-02-21 17:09:00,2019-02-21 17:50:16,Congestion,2,Snow,Light
86046.0,2019-02-21 17:09:00,2019-02-21 17:49:18,Congestion,2,Snow,Light
86046.0,2019-02-21 17:13:00,2019-02-21 17:53:16,Congestion,2,Snow,Light
85541.0,2019-02-21 17:14:00,2019-02-21 18:00:17,Congestion,1,Snow,Light
86046.0,2019-02-21 17:16:00,2019-02-21 17:56:16,Congestion,2,Snow,Light
86046.0,2019-02-21 17:16:00,2019-02-21 17:56:16,Congestion,2,Snow,Light
86046.0,2019-02-21 17:16:00,2019-02-21 18:09:16,Congestion,2,Snow,Light
86005.0,2019-02-21 17:20:00,2019-02-21 18:00:17,Congestion,2,Fog,Severe
86401.0,2019-02-21 17:22:00,2019-02-21 18:03:18,Congestion,3,Snow,Light
86046.0,2019-02-21 17:24:00,2019-02-21 18:04:17,Congestion,2,Snow,Light
86401.0,2019-02-21 17:24:00,2019-02-21 18:05:20,Congestion,1,Snow,Light
86401.0,2019-02-21 17:25:00,2019-02-21 18:05:20,Congestion,3,Snow,Light
85541.0,2019-02-21 17:29:00,2019-02-21 18:09:16,Congestion,1,Snow,Light
86046.0,2019-02-21 17:29:00,2019-02-21 18:10:16,Congestion,2,Snow,Light
85541.0,2019-02-21 17:30:00,2019-02-21 18:10:16,Congestion,1,Snow,Light
86046.0,2019-02-21 17:35:00,2019-02-21 18:16:18,Congestion,1,Snow,Light
86401.0,2019-02-21 17:36:00,2019-02-21 18:17:20,Congestion,2,Snow,Light
86401.0,2019-02-21 17:36:00,2019-02-21 18:44:18,Congestion,3,Snow,Light
86401.0,2019-02-21 17:36:00,2019-02-21 18:17:20,Congestion,1,Snow,Light
86046.0,2019-02-21 17:37:00,2019-02-21 18:18:17,Congestion,2,Snow,Light
86046.0,2019-02-21 17:38:00,2019-02-21 18:19:18,Congestion,3,Snow,Light
86046.0,2019-02-21 17:41:00,2019-02-21 18:22:22,Congestion,2,Snow,Light
86046.0,2019-02-21 17:46:00,2019-02-21 18:27:20,Congestion,2,Snow,Light
86005.0,2019-02-21 17:46:00,2019-02-21 18:30:16,Congestion,1,Fog,Severe
86046.0,2019-02-21 17:47:00,2019-02-21 18:28:17,Congestion,1,Snow,Light
86401.0,2019-02-21 17:48:00,2019-02-21 18:28:17,Congestion,1,Snow,Light
86005.0,2019-02-21 17:49:00,2019-02-21 18:29:18,Congestion,2,Fog,Severe
86046.0,2019-02-21 17:53:00,2019-02-21 18:33:18,Congestion,3,Snow,Light
86401.0,2019-02-21 17:53:00,2019-02-21 18:33:18,Congestion,2,Snow,Light
86046.0,2019-02-21 17:54:00,2019-02-21 18:34:17,Congestion,2,Snow,Light
86401.0,2019-02-21 17:54:00,2019-02-21 18:34:17,Congestion,2,Snow,Light
86401.0,2019-02-21 17:55:00,2019-02-21 18:36:17,Congestion,1,Snow,Light
86046.0,2019-02-21 17:58:00,2019-02-21 18:39:16,Congestion,3,Snow,Light
86401.0,2019-02-21 18:01:00,2019-02-21 18:49:16,Congestion,1,Snow,Light
86301.0,2019-02-21 18:03:00,2019-02-21 18:46:16,Congestion,0,Fog,Severe
86005.0,2019-02-21 18:06:00,2019-02-21 18:47:19,Congestion,2,Fog,Severe
86046.0,2019-02-21 18:09:00,2019-02-21 18:49:16,Congestion,2,Snow,Light
86005.0,2019-02-21 18:12:00,2019-02-21 18:52:21,Congestion,2,Fog,Severe
86005.0,2019-02-21 18:15:00,2019-02-21 18:55:21,Congestion,2,Fog,Severe
86336.0,2019-02-21 18:16:00,2019-02-21 18:56:17,Congestion,1,Snow,Light
86336.0,2019-02-21 18:17:00,2019-02-21 18:58:19,Congestion,2,Snow,Light
86005.0,2019-02-21 18:18:00,2019-02-21 18:59:19,Congestion,2,Fog,Severe
86336.0,2019-02-21 18:18:00,2019-02-21 19:30:18,Congestion,3,Snow,Light
86336.0,2019-02-21 18:18:00,2019-02-21 18:58:19,Congestion,2,Snow,Light
86046.0,2019-02-21 18:18:00,2019-02-21 18:58:19,Congestion,2,Snow,Light
86336.0,2019-02-21 18:19:00,2019-02-21 19:00:18,Congestion,3,Snow,Light
86046.0,2019-02-21 18:22:00,2019-02-21 19:02:20,Congestion,2,Snow,Light
86005.0,2019-02-21 18:22:00,2019-02-21 19:02:20,Congestion,2,Fog,Severe
86336.0,2019-02-21 18:23:00,2019-02-21 19:05:19,Congestion,2,Snow,Light
86336.0,2019-02-21 18:23:00,2019-02-21 19:03:17,Congestion,1,Snow,Light
86005.0,2019-02-21 18:23:00,2019-02-21 19:44:17,Congestion,2,Fog,Severe
86336.0,2019-02-21 18:23:00,2019-02-21 19:05:19,Congestion,2,Snow,Light
86005.0,2019-02-21 18:23:00,2019-02-21 20:09:19,Congestion,3,Fog,Severe
86046.0,2019-02-21 18:25:00,2019-02-21 19:06:18,Congestion,1,Snow,Light
86005.0,2019-02-21 18:27:00,2019-02-21 19:08:17,Congestion,2,Fog,Severe
86005.0,2019-02-21 18:27:00,2019-02-21 19:07:19,Congestion,2,Fog,Severe
86046.0,2019-02-21 18:30:00,2019-02-21 19:14:17,Congestion,3,Snow,Light
86336.0,2019-02-21 18:34:00,2019-02-21 19:17:19,Congestion,2,Snow,Light
86005.0,2019-02-21 18:34:00,2019-02-21 19:14:17,Congestion,2,Fog,Severe
86005.0,2019-02-21 18:34:00,2019-02-21 19:15:18,Congestion,1,Fog,Severe
86046.0,2019-02-21 18:36:00,2019-02-21 19:18:16,Congestion,3,Snow,Light
86336.0,2019-02-21 18:37:00,2019-02-21 19:18:16,Congestion,2,Snow,Light
86005.0,2019-02-21 18:38:00,2019-02-21 19:18:16,Congestion,3,Fog,Severe
86046.0,2019-02-21 18:39:00,2019-02-21 19:20:19,Congestion,2,Snow,Light
86046.0,2019-02-21 18:39:00,2019-02-21 19:19:16,Congestion,2,Snow,Light
86336.0,2019-02-21 18:40:00,2019-02-21 19:23:18,Congestion,2,Snow,Light
86301.0,2019-02-21 18:40:00,2019-02-21 19:23:18,Congestion,0,Fog,Severe
86005.0,2019-02-21 18:41:00,2019-02-21 19:23:18,Congestion,2,Fog,Severe
86301.0,2019-02-21 18:41:00,2019-02-21 19:27:20,Congestion,0,Fog,Severe
86046.0,2019-02-21 18:42:00,2019-02-21 19:23:18,Congestion,3,Snow,Light
86046.0,2019-02-21 18:42:00,2019-02-21 19:59:18,Congestion,3,Snow,Light
86046.0,2019-02-21 18:42:00,2019-02-21 19:27:20,Congestion,1,Snow,Light
86005.0,2019-02-21 18:43:00,2019-02-21 19:24:17,Congestion,2,Fog,Severe
85541.0,2019-02-21 18:43:00,2019-02-21 19:27:20,Congestion,1,Snow,Light
86336.0,2019-02-21 18:43:00,2019-02-21 19:23:18,Congestion,3,Snow,Light
86046.0,2019-02-21 18:44:00,2019-02-21 19:24:17,Congestion,1,Snow,Light
86046.0,2019-02-21 18:44:00,2019-02-21 19:24:17,Congestion,2,Snow,Light
85541.0,2019-02-21 18:46:00,2019-02-21 19:27:20,Congestion,2,Snow,Light
86005.0,2019-02-21 18:51:00,2019-02-21 19:31:18,Congestion,2,Fog,Severe
86005.0,2019-02-21 18:55:00,2019-02-21 19:35:18,Congestion,3,Fog,Severe
86046.0,2019-02-21 18:56:00,2019-02-21 20:06:18,Congestion,3,Snow,Light
86046.0,2019-02-21 18:58:00,2019-02-21 19:39:17,Congestion,2,Snow,Light
86301.0,2019-02-21 19:00:00,2019-02-21 19:41:18,Congestion,0,Fog,Severe
86301.0,2019-02-21 19:05:00,2019-02-21 19:53:19,Congestion,0,Fog,Severe
86301.0,2019-02-21 19:06:00,2019-02-21 19:49:18,Congestion,0,Fog,Severe
86046.0,2019-02-21 19:07:00,2019-02-21 19:54:17,Congestion,1,Snow,Light
85541.0,2019-02-21 19:09:00,2019-02-21 19:53:19,Congestion,2,Snow,Light
86046.0,2019-02-21 19:09:00,2019-02-21 19:49:18,Congestion,1,Snow,Light
86046.0,2019-02-21 19:19:00,2019-02-21 19:59:18,Congestion,2,Snow,Light
86046.0,2019-02-21 19:24:00,2019-02-21 20:12:19,Congestion,3,Snow,Light
86046.0,2019-02-21 19:24:00,2019-02-21 20:19:18,Congestion,3,Snow,Light
86046.0,2019-02-21 19:25:00,2019-02-21 20:06:18,Congestion,2,Snow,Light
86046.0,2019-02-21 19:32:00,2019-02-21 20:12:19,Congestion,2,Snow,Light
86046.0,2019-02-21 19:34:00,2019-02-21 20:14:18,Congestion,1,Snow,Light
86005.0,2019-02-21 19:36:00,2019-02-21 20:16:18,Congestion,2,Fog,Severe
86046.0,2019-02-21 19:37:00,2019-02-21 20:17:19,Congestion,3,Snow,Light
86046.0,2019-02-21 19:37:00,2019-02-21 20:17:19,Congestion,1,Snow,Light
86046.0,2019-02-21 19:39:00,2019-02-21 20:19:18,Congestion,2,Snow,Light
86301.0,2019-02-21 19:39:00,2019-02-21 20:23:19,Congestion,0,Fog,Severe
86005.0,2019-02-21 19:44:00,2019-02-21 20:24:18,Congestion,2,Fog,Severe
86046.0,2019-02-21 19:55:00,2019-02-21 20:35:20,Congestion,2,Snow,Light
86401.0,2019-02-21 19:56:00,2019-02-21 20:36:17,Congestion,3,Snow,Light
86005.0,2019-02-21 19:57:00,2019-02-21 20:38:18,Congestion,2,Fog,Severe
86005.0,2019-02-21 19:58:00,2019-02-21 20:38:18,Congestion,2,Fog,Severe
86401.0,2019-02-21 20:02:00,2019-02-21 20:42:20,Flow-Incident,1,Snow,Light
86005.0,2019-02-21 20:04:00,2019-02-21 20:45:22,Congestion,2,Fog,Severe
86047.0,2019-02-21 20:08:00,2019-02-21 20:49:18,Congestion,2,Snow,Light
86005.0,2019-02-21 20:12:00,2019-02-21 20:53:21,Congestion,1,Fog,Severe
86401.0,2019-02-21 20:14:00,2019-02-21 20:54:19,Congestion,2,Snow,Light
86005.0,2019-02-21 20:18:00,2019-02-21 21:11:18,Congestion,3,Fog,Severe
86005.0,2019-02-21 20:18:00,2019-02-21 20:58:17,Congestion,2,Fog,Severe
86401.0,2019-02-21 20:23:00,2019-02-21 21:04:17,Congestion,2,Snow,Light
86401.0,2019-02-21 20:23:00,2019-02-21 21:08:19,Congestion,1,Snow,Light
86046.0,2019-02-21 20:24:00,2019-02-21 21:05:18,Congestion,2,Snow,Light
86401.0,2019-02-21 20:26:00,2019-02-21 21:07:20,Congestion,1,Snow,Light
86401.0,2019-02-21 20:29:00,2019-02-21 21:10:17,Congestion,2,Snow,Light
86046.0,2019-02-21 20:30:00,2019-02-21 21:11:18,Congestion,2,Snow,Light
86401.0,2019-02-21 20:30:00,2019-02-21 21:11:18,Congestion,2,Snow,Light
86401.0,2019-02-21 20:30:00,2019-02-21 21:10:17,Congestion,3,Snow,Light
86005.0,2019-02-21 20:33:00,2019-02-21 21:34:22,Congestion,2,Fog,Severe
85901.0,2019-02-21 20:35:00,2019-02-21 21:22:21,Congestion,2,Snow,Light
86005.0,2019-02-21 20:37:00,2019-02-21 21:17:21,Congestion,1,Fog,Severe
86046.0,2019-02-21 20:43:00,2019-02-21 21:24:18,Congestion,3,Snow,Light
86005.0,2019-02-21 20:43:00,2019-02-21 21:53:18,Congestion,2,Fog,Severe
86005.0,2019-02-21 20:43:00,2019-02-21 22:02:22,Flow-Incident,2,Fog,Severe
86401.0,2019-02-21 20:43:00,2019-02-21 21:24:18,Congestion,2,Snow,Light
86046.0,2019-02-21 20:44:00,2019-02-21 21:24:18,Congestion,3,Snow,Light
86005.0,2019-02-21 20:46:00,2019-02-21 22:50:19,Congestion,2,Fog,Severe
86005.0,2019-02-21 20:46:00,2019-02-21 22:47:23,Flow-Incident,2,Fog,Severe
86046.0,2019-02-21 20:46:00,2019-02-21 21:27:21,Congestion,1,Snow,Light
86401.0,2019-02-21 20:49:00,2019-02-21 21:30:18,Congestion,2,Snow,Light
86005.0,2019-02-21 20:52:00,2019-02-21 21:34:22,Congestion,1,Fog,Severe
86401.0,2019-02-21 20:53:00,2019-02-21 21:33:19,Congestion,3,Snow,Light
86005.0,2019-02-21 20:55:00,2019-02-21 21:35:18,Flow-Incident,2,Fog,Severe
86005.0,2019-02-21 20:56:00,2019-02-21 21:36:18,Congestion,1,Fog,Severe
85034.0,2019-02-21 20:56:00,2019-02-21 21:38:20,Congestion,1,Rain,Light
86046.0,2019-02-21 20:56:00,2019-02-21 21:38:20,Congestion,3,Snow,Light
86401.0,2019-02-21 20:58:00,2019-02-21 21:38:20,Congestion,1,Snow,Light
86401.0,2019-02-21 20:58:00,2019-02-21 21:41:18,Congestion,2,Snow,Light
86046.0,2019-02-21 21:02:00,2019-02-21 21:43:21,Congestion,3,Snow,Light
86046.0,2019-02-21 21:09:00,2019-02-21 21:49:17,Congestion,2,Snow,Light
86046.0,2019-02-21 21:12:00,2019-02-21 21:52:21,Congestion,2,Snow,Light
86046.0,2019-02-21 21:13:00,2019-02-21 21:53:18,Congestion,2,Snow,Light
86005.0,2019-02-21 21:16:00,2019-02-21 21:56:18,Congestion,1,Fog,Severe
86046.0,2019-02-21 21:17:00,2019-02-21 22:30:18,Congestion,2,Snow,Light
86005.0,2019-02-21 21:17:00,2019-02-21 22:50:19,Congestion,2,Fog,Severe
86046.0,2019-02-21 21:17:00,2019-02-21 21:57:22,Congestion,3,Snow,Light
86005.0,2019-02-21 21:18:00,2019-02-21 21:58:19,Congestion,1,Fog,Severe
86005.0,2019-02-21 21:21:00,2019-02-21 22:02:22,Congestion,1,Fog,Severe
86046.0,2019-02-21 21:21:00,2019-02-21 22:02:22,Congestion,2,Snow,Light
85034.0,2019-02-21 21:24:21,2019-02-21 21:54:12,Accident,2,Rain,Light
86046.0,2019-02-21 21:30:00,2019-02-21 22:10:17,Congestion,3,Snow,Light
86046.0,2019-02-21 21:30:00,2019-02-21 22:26:18,Congestion,3,Snow,Light
86005.0,2019-02-21 21:33:00,2019-02-21 22:13:18,Congestion,2,Fog,Severe
86046.0,2019-02-21 21:38:00,2019-02-21 22:19:20,Congestion,2,Snow,Light
86046.0,2019-02-21 21:44:00,2019-02-21 22:24:17,Congestion,1,Snow,Light
85034.0,2019-02-21 21:45:00,2019-02-21 22:26:18,Congestion,1,Rain,Light
86005.0,2019-02-21 21:45:00,2019-02-21 22:26:18,Congestion,2,Fog,Severe
85034.0,2019-02-21 21:47:00,2019-02-21 22:29:20,Congestion,2,Rain,Light
86046.0,2019-02-21 21:51:00,2019-02-21 22:32:19,Congestion,3,Snow,Light
85541.0,2019-02-21 21:52:00,2019-02-21 22:41:20,Congestion,2,Snow,Light
86005.0,2019-02-21 21:52:00,2019-02-21 22:32:19,Congestion,2,Fog,Severe
86005.0,2019-02-21 21:54:00,2019-02-21 23:05:20,Congestion,3,Fog,Severe
86005.0,2019-02-21 21:54:00,2019-02-21 22:34:21,Congestion,2,Fog,Severe
86046.0,2019-02-21 21:54:00,2019-02-21 22:35:18,Congestion,3,Snow,Light
86046.0,2019-02-21 22:01:00,2019-02-21 22:42:24,Congestion,2,Snow,Light
86046.0,2019-02-21 22:02:00,2019-02-21 22:43:19,Congestion,1,Snow,Light
86046.0,2019-02-21 22:02:00,2019-02-21 22:43:19,Congestion,2,Snow,Light
86005.0,2019-02-21 22:07:43,2019-02-21 22:36:34,Flow-Incident,4,Fog,Severe
86005.0,2019-02-21 22:10:03,2019-02-21 22:38:59,Flow-Incident,3,Fog,Severe
86046.0,2019-02-21 22:11:00,2019-02-21 22:52:22,Congestion,2,Snow,Light
85337.0,2019-02-21 22:12:56,2019-02-21 22:42:35,Accident,3,Rain,Light
86046.0,2019-02-21 22:17:00,2019-02-21 22:59:19,Congestion,3,Snow,Light
85541.0,2019-02-21 22:18:00,2019-02-21 22:58:20,Congestion,2,Snow,Light
86046.0,2019-02-21 22:20:00,2019-02-21 23:25:22,Congestion,2,Snow,Light
